crop,year,season,state,area,production,fertilizer,pesticide,yield,temperature,rainfall,humidity,N,P,K,pH,N_crop,P_crop,K_crop,temperature_crop,humidity_crop,pH_crop,rainfall_crop,NPK_sum,fertilizer_per_area,pesticide_per_area,yield_per_area
23,1999,2,2,10248.0,5323,1087620.24,2766.96,0.502727273,23.26,1622.42,71.99,60,18,38,5.8,,,,,,,,116,106.13,0.27,0.5194184231069477
26,1999,1,2,5177.0,25515,549435.01,1397.79,4.622380952,23.26,1622.42,71.99,60,18,38,5.8,,,,,,,,116,106.13,0.27,4.928530036700792
29,1999,1,2,8904.0,4582,944981.52,2404.08,0.548947368,23.26,1622.42,71.99,60,18,38,5.8,,,,,,,,116,106.13,0.27,0.5146001796945193
31,1999,4,2,7365.0,17167,781647.45,1988.55,2.322173913,23.26,1622.42,71.99,60,18,38,5.8,,,,,,,,116,106.13,0.27,2.3308893414799727
44,1999,1,2,15143.0,7866,1607126.59,4088.61,0.485217391,23.26,1622.42,71.99,60,18,38,5.8,,,,,,,,116,106.13000000000001,0.27,0.5194479297365119
45,1999,1,2,10681.0,5467,1133574.53,2883.87,0.502727273,23.26,1622.42,71.99,60,18,38,5.8,,,,,,,,116,106.13000000000001,0.26999999999999996,0.5118434603501545
49,1999,4,2,8955.0,30979,950394.15,2417.85,3.409130435,23.26,1622.42,71.99,60,18,38,5.8,,,,,,,,116,106.13000000000001,0.26999999999999996,3.4594081518704636
50,1999,4,2,2836.0,13444,300984.68,765.72,4.436521739,23.26,1622.42,71.99,60,18,38,5.8,,,,,,,,116,106.13,0.27,4.740479548660085
51,1999,4,2,1373.0,695,145716.49,370.71,0.573913043,23.26,1622.42,71.99,60,18,38,5.8,,,,,,,,116,106.13,0.26999999999999996,0.5061908230152949
52,1999,4,2,10980.0,7586,1165307.4,2964.6,0.667391304,23.26,1622.42,71.99,60,18,38,5.8,,,,,,,,116,106.13,0.27,0.6908925318761384
0,1999,4,6,1550.0,1880,164501.5,418.5,1.21,27.09,1980.88,73.77,65,25,45,6.2,,,,,,,,135,106.13,0.27,1.2129032258064516
5,1999,4,6,275.0,120,29185.75,74.25,0.44,27.09,1980.88,73.77,65,25,45,6.2,,,,,,,,135,106.13,0.27,0.43636363636363634
17,1999,1,6,350.0,513,37145.5,94.5,1.47,27.09,1980.88,73.77,65,25,45,6.2,,,,,,,,135,106.13,0.27,1.4657142857142857
17,1999,2,6,1004.0,1767,106554.52,271.08,1.76,27.09,1980.88,73.77,65,25,45,6.2,,,,,,,,135,106.13000000000001,0.26999999999999996,1.7599601593625498
32,1999,2,6,9227.0,8430,979261.51,2491.29,0.91,27.09,1980.88,73.77,65,25,45,6.2,,,,,,,,135,106.13,0.27,0.9136230627506232
34,1999,1,6,1000.0,578,106130.0,270.0,0.58,27.09,1980.88,73.77,65,25,45,6.2,,,,,,,,135,106.13,0.27,0.578
39,1999,1,6,1000.0,1070,106130.0,270.0,1.07,27.09,1980.88,73.77,65,25,45,6.2,,,,,,,,135,106.13,0.27,1.07
41,1999,2,6,16213.0,43642,1720685.69,4377.51,2.69,27.09,1980.88,73.77,65,25,45,6.2,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594,135,106.13,0.27,2.691790538456794
11,1999,1,13,4772.0,7702,506452.36,1288.44,1.61,26.23,1758.79,81.79,65,28,50,5.7,,,,,,,,143,106.13,0.27,1.6139983235540654
13,1999,4,13,312.0,310,33112.56,84.24,0.975,26.23,1758.79,81.79,65,28,50,5.7,,,,,,,,143,106.13,0.26999999999999996,0.9935897435897436
15,1999,4,13,11264.0,41344,1195448.32,3041.28,3.159285714,26.23,1758.79,81.79,65,28,50,5.7,,,,,,,,143,106.13000000000001,0.27,3.6704545454545454
17,1999,1,13,6921.0,5144,734525.73,1868.67,0.37,26.23,1758.79,81.79,65,28,50,5.7,,,,,,,,143,106.13,0.27,0.7432451957809565
20,1999,1,13,2529.0,1287,268402.77,682.83,0.255,26.23,1758.79,81.79,65,28,50,5.7,,,,,,,,143,106.13000000000001,0.27,0.5088967971530249
39,1999,1,13,870.0,704,92333.1,234.9,0.815,26.23,1758.79,81.79,65,28,50,5.7,,,,,,,,143,106.13000000000001,0.27,0.8091954022988506
44,1999,1,13,2612.0,718,277211.56,705.24,0.374545455,26.23,1758.79,81.79,65,28,50,5.7,,,,,,,,143,106.13,0.27,0.27488514548238896
52,1999,4,13,3971.0,8362,421442.23,1072.17,1.999285714,26.23,1758.79,81.79,65,28,50,5.7,,,,,,,,143,106.13,0.27,2.1057668093679176
0,1999,4,17,9645.0,12510,1023623.85,2604.15,1.245,18.37,2074.56,76.13,52,16,33,5.6,,,,,,,,101,106.13,0.27,1.297045101088647
1,1999,1,17,871.0,647,92439.23,235.17,0.78,18.37,2074.56,76.13,52,16,33,5.6,,,,,,,,101,106.13,0.26999999999999996,0.7428243398392652
8,1999,1,17,27.0,14,2865.51,7.29,0.515,18.37,2074.56,76.13,52,16,33,5.6,,,,,,,,101,106.13000000000001,0.27,0.5185185185185185
11,1999,1,17,7455.0,5549,791199.15,2012.85,0.8,18.37,2074.56,76.13,52,16,33,5.6,,,,,,,,101,106.13000000000001,0.26999999999999996,0.7443326626425218
13,1999,4,17,1790.0,1128,189972.7,483.3,0.635714286,18.37,2074.56,76.13,52,16,33,5.6,,,,,,,,101,106.13000000000001,0.27,0.6301675977653631
16,1999,2,17,460.0,283,48819.8,124.2,0.616666667,18.37,2074.56,76.13,52,16,33,5.6,,,,,,,,101,106.13000000000001,0.27,0.6152173913043478
24,1999,1,17,16637.0,24051,1765684.81,4491.99,1.448571429,18.37,2074.56,76.13,52,16,33,5.6,77.76,48.44,19.79,22.3892039102,65.0922494467,6.2451897224,84.766987663,101,106.13000000000001,0.26999999999999996,1.4456332271443169
26,1999,1,17,4457.0,20071,473021.41,1203.39,4.556666667,18.37,2074.56,76.13,52,16,33,5.6,,,,,,,,101,106.13,0.27,4.503253309400942
40,1999,2,17,7042.0,4648,747367.46,1901.34,0.654285714,18.37,2074.56,76.13,52,16,33,5.6,,,,,,,,101,106.13,0.26999999999999996,0.6600397614314115
41,1999,2,17,3929.0,13846,416984.77,1060.83,1.755714286,18.37,2074.56,76.13,52,16,33,5.6,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594,101,106.13000000000001,0.26999999999999996,3.5240519216085517
44,1999,1,17,1304.0,680,138393.52,352.08,0.588571429,18.37,2074.56,76.13,52,16,33,5.6,,,,,,,,101,106.13,0.26999999999999996,0.5214723926380368
46,1999,1,17,1038.0,928,110162.94,280.26,0.888571429,18.37,2074.56,76.13,52,16,33,5.6,,,,,,,,101,106.13,0.27,0.8940269749518305
47,1999,4,17,80.0,223,8490.4,21.6,2.372,18.37,2074.56,76.13,52,16,33,5.6,,,,,,,,101,106.13,0.27,2.7875
49,1999,4,17,5220.0,17591,553998.6,1409.4,3.415714286,18.37,2074.56,76.13,52,16,33,5.6,,,,,,,,101,106.13,0.27,3.3699233716475097
51,1999,4,17,719.0,488,76307.47,194.13,0.636,18.37,2074.56,76.13,52,16,33,5.6,,,,,,,,101,106.13,0.27,0.6787204450625869
0,1999,4,21,65.0,130,6898.45,17.55,2.0,27.74,923.63,75.11,88,55,40,7.0,,,,,,,,183,106.13,0.27,2.0
2,1999,1,21,170.0,470,18042.1,45.9,2.76,27.74,923.63,75.11,88,55,40,7.0,,,,,,,,183,106.13,0.27,2.764705882352941
5,1999,4,21,12.0,7,1273.56,3.24,0.58,27.74,923.63,75.11,88,55,40,7.0,,,,,,,,183,106.13,0.27,0.5833333333333334
7,1999,4,21,210.0,177,22287.3,56.7,2.69,27.74,923.63,75.11,88,55,40,7.0,,,,,,,,183,106.13,0.27,0.8428571428571429
10,1999,4,21,3.0,2,318.39,0.81,0.67,27.74,923.63,75.11,88,55,40,7.0,,,,,,,,183,106.13,0.27,0.6666666666666666
13,1999,4,21,11.0,35,1167.43,2.97,3.305,27.74,923.63,75.11,88,55,40,7.0,,,,,,,,183,106.13000000000001,0.27,3.1818181818181817
15,1999,1,21,133.0,94,14115.29,35.91,0.676666667,27.74,923.63,75.11,88,55,40,7.0,,,,,,,,183,106.13000000000001,0.26999999999999996,0.706766917293233
17,1999,1,21,898.0,2511,95304.74,242.46,2.125,27.74,923.63,75.11,88,55,40,7.0,,,,,,,,183,106.13000000000001,0.27,2.7962138084632517
20,1999,1,21,3.0,3,318.39,0.81,1.0,27.74,923.63,75.11,88,55,40,7.0,,,,,,,,183,106.13,0.27,1.0
27,1999,2,21,2453.0,1321,260336.89,662.31,0.553333333,27.74,923.63,75.11,88,55,40,7.0,,,,,,,,183,106.13000000000001,0.26999999999999996,0.5385242560130452
32,1999,2,21,63.0,123,6686.19,17.01,1.333333333,27.74,923.63,75.11,88,55,40,7.0,,,,,,,,183,106.13,0.27,1.9523809523809523
39,1999,1,21,124.0,452,13160.12,33.48,3.325,27.74,923.63,75.11,88,55,40,7.0,,,,,,,,183,106.13000000000001,0.26999999999999996,3.6451612903225805
53,1999,2,21,3159.0,2467,335264.67,852.93,0.763333333,27.74,923.63,75.11,88,55,40,7.0,,,,,,,,183,106.13,0.26999999999999996,0.780943336498892
0,1999,4,29,7677.0,13124,814760.01,2072.79,1.864117647,25.79,1737.63,72.95,85,40,45,6.2,,,,,,,,170,106.13,0.27,1.709521948677869
1,1999,1,29,3077.0,2320,326562.01,830.79,0.83,25.79,1737.63,72.95,85,40,45,6.2,,,,,,,,170,106.13000000000001,0.26999999999999996,0.7539811504712383
2,1999,1,29,146.0,96,15494.98,39.42,0.606666667,25.79,1737.63,72.95,85,40,45,6.2,,,,,,,,170,106.13,0.27,0.6575342465753424
4,1999,2,29,5077.0,4686,538822.01,1370.79,0.776666667,25.79,1737.63,72.95,85,40,45,6.2,,,,,,,,170,106.13,0.27,0.9229860153634036
6,1999,4,29,2875.0,690,305123.75,776.25,0.24,25.79,1737.63,72.95,85,40,45,6.2,,,,,,,,170,106.13,0.27,0.24
8,1999,1,29,35.0,24,3714.55,9.45,0.69,25.79,1737.63,72.95,85,40,45,6.2,,,,,,,,170,106.13000000000001,0.26999999999999996,0.6857142857142857
11,1999,1,29,750.0,2040,79597.5,202.5,2.72,25.79,1737.63,72.95,85,40,45,6.2,,,,,,,,170,106.13,0.27,2.72
13,1999,0,29,16849.0,13874,1788184.37,4549.23,0.717222222,25.79,1737.63,72.95,85,40,45,6.2,,,,,,,,170,106.13000000000001,0.26999999999999996,0.8234316576651434
15,1999,1,29,9165.0,18890,972681.45,2474.55,1.662777778,25.79,1737.63,72.95,85,40,45,6.2,,,,,,,,170,106.13,0.27,2.061102018548827
17,1999,1,29,4804.0,3311,509848.52,1297.08,1.16625,25.79,1737.63,72.95,85,40,45,6.2,,,,,,,,170,106.13000000000001,0.26999999999999996,0.6892173189009159
17,1999,2,29,6098.0,9269,647180.74,1646.46,1.525,25.79,1737.63,72.95,85,40,45,6.2,,,,,,,,170,106.13,0.27,1.520006559527714
19,1999,2,29,4326.0,2087,459118.38,1168.02,0.452,25.79,1737.63,72.95,85,40,45,6.2,,,,,,,,170,106.13,0.27,0.48243180767452615
20,1999,1,29,1156.0,540,122686.28,312.12,0.68,25.79,1737.63,72.95,85,40,45,6.2,,,,,,,,170,106.13,0.27,0.4671280276816609
23,1999,2,29,9855.0,4004,1045911.15,2660.85,0.360769231,25.79,1737.63,72.95,85,40,45,6.2,,,,,,,,170,106.13,0.27,0.4062912227295789
27,1999,1,29,578.0,293,61343.14,156.06,0.5325,25.79,1737.63,72.95,85,40,45,6.2,,,,,,,,170,106.13,0.27,0.5069204152249135
27,1999,2,29,2375.0,1465,252058.75,641.25,0.615,25.79,1737.63,72.95,85,40,45,6.2,,,,,,,,170,106.13,0.27,0.6168421052631579
27,1999,3,29,7947.0,3942,843415.11,2145.69,0.850625,25.79,1737.63,72.95,85,40,45,6.2,,,,,,,,170,106.13,0.27,0.4960362400906002
29,1999,1,29,6733.0,3528,714573.29,1817.91,0.3875,25.79,1737.63,72.95,85,40,45,6.2,,,,,,,,170,106.13000000000001,0.27,0.5239863359572257
34,1999,1,29,783.0,419,83099.79,211.41,0.591666667,25.79,1737.63,72.95,85,40,45,6.2,,,,,,,,170,106.13,0.27,0.5351213282247765
37,1999,2,29,7041.0,6027,747261.33,1901.07,0.931333333,25.79,1737.63,72.95,85,40,45,6.2,,,,,,,,170,106.13,0.27,0.8559863655730721
39,1999,1,29,12489.0,15051,1325457.57,3372.03,0.898,25.79,1737.63,72.95,85,40,45,6.2,,,,,,,,170,106.13000000000001,0.27,1.2051405236608215
42,1999,2,29,60.0,19,6367.8,16.2,0.542,25.79,1737.63,72.95,85,40,45,6.2,,,,,,,,170,106.13000000000001,0.26999999999999996,0.31666666666666665
43,1999,2,29,107.0,298,11355.91,28.89,3.6,25.79,1737.63,72.95,85,40,45,6.2,,,,,,,,170,106.13,0.27,2.7850467289719627
44,1999,0,29,891.0,406,94561.83,240.57,0.377777778,25.79,1737.63,72.95,85,40,45,6.2,,,,,,,,170,106.13,0.27,0.4556677890011223
44,1999,5,29,2510.0,1285,266386.3,677.7,0.5425,25.79,1737.63,72.95,85,40,45,6.2,,,,,,,,170,106.13,0.27,0.5119521912350598
45,1999,1,29,3702.0,1924,392893.26,999.54,0.617142857,25.79,1737.63,72.95,85,40,45,6.2,,,,,,,,170,106.13,0.27,0.5197190707725554
45,1999,2,29,1505.0,1541,159725.65,406.35,0.918,25.79,1737.63,72.95,85,40,45,6.2,,,,,,,,170,106.13,0.27,1.023920265780731
46,1999,1,29,730.0,441,77474.9,197.1,0.448333333,25.79,1737.63,72.95,85,40,45,6.2,,,,,,,,170,106.13,0.27,0.6041095890410959
48,1999,1,29,150.0,90,15919.5,40.5,0.683333333,25.79,1737.63,72.95,85,40,45,6.2,,,,,,,,170,106.13,0.27,0.6
51,1999,4,29,11442.0,6694,1214339.46,3089.34,0.592,25.79,1737.63,72.95,85,40,45,6.2,,,,,,,,170,106.13,0.27,0.58503758084251
52,1999,4,29,13283.0,20023,1409724.79,3586.41,1.425555556,25.79,1737.63,72.95,85,40,45,6.2,,,,,,,,170,106.13000000000001,0.26999999999999996,1.507415493487917
53,1999,2,29,18527.0,10987,1966270.51,5002.29,0.636923077,25.79,1737.63,72.95,85,40,45,6.2,,,,,,,,170,106.13,0.27,0.5930263939115885
0,2000,4,0,262.0,724,25720.54,68.12,2.78,27.74,1070.25,70.73,78,45,22,6.8,,,,,,,,145,98.17,0.26,2.763358778625954
1,2000,2,0,6098.0,2701,598640.66,1585.48,0.42375,27.74,1070.25,70.73,78,45,22,6.8,,,,,,,,145,98.17,0.26,0.44293210888816004
2,2000,2,0,14229.0,12524,1396860.93,3699.54,0.883125,27.74,1070.25,70.73,78,45,22,6.8,,,,,,,,145,98.17,0.26,0.8801742919389978
15,2000,4,0,2329.0,6515,228637.93,605.54,3.14875,27.74,1070.25,70.73,78,45,22,6.8,,,,,,,,145,98.17,0.26,2.797337913267497
16,2000,1,0,100.0,173,9817.0,26.0,1.1575,27.74,1070.25,70.73,78,45,22,6.8,,,,,,,,145,98.17,0.26,1.73
19,2000,1,0,13824.0,6838,1357102.08,3594.24,0.5,27.74,1070.25,70.73,78,45,22,6.8,,,,,,,,145,98.17,0.26,0.49464699074074076
23,2000,2,0,5486.0,1093,538560.62,1426.36,0.2075,27.74,1070.25,70.73,78,45,22,6.8,,,,,,,,145,98.17,0.26,0.1992344148742253
29,2000,1,0,18452.0,6001,1811432.84,4797.52,0.36,27.74,1070.25,70.73,78,45,22,6.8,,,,,,,,145,98.17,0.26,0.32522219813570347
32,2000,2,0,14200.0,5471,1394014.0,3692.0,0.324705882,27.74,1070.25,70.73,78,45,22,6.8,,,,,,,,145,98.17,0.26,0.38528169014084507
39,2000,2,0,15760.0,27299,1547159.2,4097.6,1.639285714,27.74,1070.25,70.73,78,45,22,6.8,,,,,,,,145,98.17,0.26,1.7321700507614213
40,2000,2,0,4482.0,1048,439997.94,1165.32,0.151538462,27.74,1070.25,70.73,78,45,22,6.8,,,,,,,,145,98.17,0.26,0.23382418563141455
42,2000,2,0,16198.0,6574,1590157.66,4211.48,0.34,27.74,1070.25,70.73,78,45,22,6.8,,,,,,,,145,98.17,0.25999999999999995,0.40585257439190026
45,2000,2,0,1961.0,1449,192511.37,509.86,0.681666667,27.74,1070.25,70.73,78,45,22,6.8,,,,,,,,145,98.17,0.26,0.7389087200407956
54,2000,2,0,14261.0,8121,1400002.37,3707.86,0.581818182,27.74,1070.25,70.73,78,45,22,6.8,,,,,,,,145,98.17,0.26,0.5694551574223407
1,2000,1,2,7280.0,5159,714677.6,1892.8,0.714347826,22.37,1958.5,75.29,60,18,38,5.8,,,,,,,,116,98.17,0.26,0.7086538461538462
8,2000,1,2,1662.0,681,163158.54,432.12,0.417619048,22.37,1958.5,75.29,60,18,38,5.8,,,,,,,,116,98.17,0.26,0.40974729241877256
11,2000,1,2,1673.0,760,164238.41,434.98,0.426521739,22.37,1958.5,75.29,60,18,38,5.8,,,,,,,,116,98.17,0.26,0.45427375971309025
13,2000,4,2,14688.0,9681,1441920.96,3818.88,0.637826087,22.37,1958.5,75.29,60,18,38,5.8,,,,,,,,116,98.17,0.26,0.659109477124183
16,2000,2,2,2661.0,1329,261230.37,691.86,0.462380952,22.37,1958.5,75.29,60,18,38,5.8,,,,,,,,116,98.17,0.26,0.49943630214205187
23,2000,2,2,10206.0,5278,1001923.02,2653.56,0.505238095,22.37,1958.5,75.29,60,18,38,5.8,,,,,,,,116,98.17,0.26,0.5171467764060357
26,2000,1,2,5049.0,24557,495660.33,1312.74,4.657368421,22.37,1958.5,75.29,60,18,38,5.8,,,,,,,,116,98.17,0.26,4.863735393147158
29,2000,1,2,9044.0,4653,887849.48,2351.44,0.627368421,22.37,1958.5,75.29,60,18,38,5.8,,,,,,,,116,98.17,0.26,0.514484741264927
31,2000,4,2,7359.0,17156,722433.03,1913.34,2.331304348,22.37,1958.5,75.29,60,18,38,5.8,,,,,,,,116,98.17,0.26,2.331295012909363
44,2000,1,2,14960.0,8076,1468623.2,3889.6,0.489565217,22.37,1958.5,75.29,60,18,38,5.8,,,,,,,,116,98.17,0.26,0.5398395721925133
45,2000,1,2,10591.0,5410,1039718.47,2753.66,0.495454545,22.37,1958.5,75.29,60,18,38,5.8,,,,,,,,116,98.17,0.26,0.5108110659994335
49,2000,4,2,8757.0,30351,859674.69,2276.82,3.435217391,22.37,1958.5,75.29,60,18,38,5.8,,,,,,,,116,98.16999999999999,0.26,3.4659129838985954
50,2000,4,2,2859.0,13546,280668.03,743.34,4.423478261,22.37,1958.5,75.29,60,18,38,5.8,,,,,,,,116,98.17000000000002,0.26,4.738020286813571
51,2000,4,2,1278.0,624,125461.26,332.28,0.584782609,22.37,1958.5,75.29,60,18,38,5.8,,,,,,,,116,98.17,0.25999999999999995,0.48826291079812206
52,2000,4,2,11626.0,8032,1141324.42,3022.76,0.668695652,22.37,1958.5,75.29,60,18,38,5.8,,,,,,,,116,98.16999999999999,0.26,0.6908653019095131
0,2000,4,6,1600.0,2500,157072.0,416.0,1.56,26.95,1919.04,74.29,65,25,45,6.2,,,,,,,,135,98.17,0.26,1.5625
5,2000,4,6,480.0,100,47121.6,124.8,0.21,26.95,1919.04,74.29,65,25,45,6.2,,,,,,,,135,98.17,0.26,0.20833333333333334
17,2000,1,6,360.0,567,35341.2,93.6,1.58,26.95,1919.04,74.29,65,25,45,6.2,,,,,,,,135,98.16999999999999,0.26,1.575
17,2000,2,6,1421.0,2584,139499.57,369.46,1.82,26.95,1919.04,74.29,65,25,45,6.2,,,,,,,,135,98.17,0.26,1.8184377199155524
32,2000,2,6,10121.0,9338,993578.57,2631.46,0.92,26.95,1919.04,74.29,65,25,45,6.2,,,,,,,,135,98.17,0.26,0.9226361031518625
34,2000,1,6,650.0,314,63810.5,169.0,0.48,26.95,1919.04,74.29,65,25,45,6.2,,,,,,,,135,98.17,0.26,0.48307692307692307
39,2000,1,6,500.0,499,49085.0,130.0,1.0,26.95,1919.04,74.29,65,25,45,6.2,,,,,,,,135,98.17,0.26,0.998
41,2000,2,6,16207.0,45555,1591041.19,4213.82,2.81,26.95,1919.04,74.29,65,25,45,6.2,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594,135,98.17,0.26,2.8108224841118035
2,2000,2,12,160.0,129,15707.2,41.6,0.81,23.21,1000.55,69.1,72,42,25,6.9,,,,,,,,139,98.17,0.26,0.80625
2,2000,3,12,913.0,998,89629.21,237.38,1.11,23.21,1000.55,69.1,72,42,25,6.9,,,,,,,,139,98.17,0.26,1.0930996714129244
5,2000,4,12,7249.0,17586,711634.33,1884.74,2.263636364,23.21,1000.55,69.1,72,42,25,6.9,,,,,,,,139,98.16999999999999,0.26,2.425989791695406
10,2000,4,12,9829.0,1467,964912.93,2555.54,0.119047619,23.21,1000.55,69.1,72,42,25,6.9,,,,,,,,139,98.17,0.26,0.14925221283955642
14,2000,4,12,5949.0,4156,584013.33,1546.74,1.491333333,23.21,1000.55,69.1,72,42,25,6.9,,,,,,,,139,98.16999999999999,0.26,0.6986048075306774
20,2000,3,12,5878.0,11916,577043.26,1528.28,2.018571429,23.21,1000.55,69.1,72,42,25,6.9,,,,,,,,139,98.17,0.26,2.02722014290575
23,2000,2,12,17365.0,6404,1704722.05,4514.9,0.360714286,23.21,1000.55,69.1,72,42,25,6.9,,,,,,,,139,98.17,0.25999999999999995,0.3687877915346962
24,2000,3,12,11165.0,31091,1096068.05,2902.9,2.774761905,23.21,1000.55,69.1,72,42,25,6.9,77.76,48.44,19.79,22.3892039102,65.0922494467,6.2451897224,84.766987663,139,98.17,0.26,2.7846842812360055
26,2000,1,12,4288.0,6666,420952.96,1114.88,1.807142857,23.21,1000.55,69.1,72,42,25,6.9,,,,,,,,139,98.17,0.26,1.554570895522388
27,2000,2,12,15474.0,4147,1519082.58,4023.24,0.26875,23.21,1000.55,69.1,72,42,25,6.9,,,,,,,,139,98.17,0.26,0.2679979320149929
39,2000,3,12,10781.0,21376,1058370.77,2803.06,1.982857143,23.21,1000.55,69.1,72,42,25,6.9,,,,,,,,139,98.17,0.26,1.9827474260272702
40,2000,2,12,7637.0,2012,749724.29,1985.62,0.208888889,23.21,1000.55,69.1,72,42,25,6.9,,,,,,,,139,98.17,0.26,0.26345423595652745
43,2000,4,12,1424.0,354,139794.08,370.24,0.285,23.21,1000.55,69.1,72,42,25,6.9,,,,,,,,139,98.16999999999999,0.26,0.24859550561797752
52,2000,4,12,9251.0,41040,908170.67,2405.26,4.298095238,23.21,1000.55,69.1,72,42,25,6.9,,,,,,,,139,98.17,0.26,4.436277159226029
53,2000,2,12,11924.0,4171,1170579.08,3100.24,0.363125,23.21,1000.55,69.1,72,42,25,6.9,,,,,,,,139,98.17,0.26,0.34979872525997985
11,2000,1,13,3847.0,6209,377659.99,1000.22,1.61,26.7,1397.09,79.3,65,28,50,5.7,,,,,,,,143,98.17,0.26,1.6139849233168704
15,2000,4,13,11612.0,42699,1139950.04,3019.12,2.957142857,26.7,1397.09,79.3,65,28,50,5.7,,,,,,,,143,98.17,0.26,3.6771443334481573
17,2000,1,13,3677.0,2733,360971.09,956.02,0.37,26.7,1397.09,79.3,65,28,50,5.7,,,,,,,,143,98.17,0.26,0.7432689692684253
20,2000,1,13,463.0,236,45452.71,120.38,0.51,26.7,1397.09,79.3,65,28,50,5.7,,,,,,,,143,98.17,0.26,0.509719222462203
39,2000,1,13,1955.0,1582,191922.35,508.3,0.813333333,26.7,1397.09,79.3,65,28,50,5.7,,,,,,,,143,98.17,0.26,0.8092071611253197
44,2000,1,13,2002.0,797,196536.34,520.52,0.345833333,26.7,1397.09,79.3,65,28,50,5.7,,,,,,,,143,98.17,0.26,0.3981018981018981
52,2000,4,13,4127.0,9037,405147.59,1073.02,1.905714286,26.7,1397.09,79.3,65,28,50,5.7,,,,,,,,143,98.17,0.26,2.1897261933607948
0,2000,4,17,11184.0,13721,1097933.28,2907.84,1.178571429,17.52,2652.89,79.14,52,16,33,5.6,,,,,,,,101,98.17,0.26,1.2268419170243205
1,2000,1,17,863.0,641,84720.71,224.38,0.78,17.52,2652.89,79.14,52,16,33,5.6,,,,,,,,101,98.17,0.26,0.7427578215527231
8,2000,1,17,23.0,12,2257.91,5.98,0.515,17.52,2652.89,79.14,52,16,33,5.6,,,,,,,,101,98.16999999999999,0.26,0.5217391304347826
11,2000,1,17,7340.0,7684,720567.8,1908.4,1.036666667,17.52,2652.89,79.14,52,16,33,5.6,,,,,,,,101,98.17,0.26,1.046866485013624
13,2000,4,17,1810.0,1146,177687.7,470.6,0.651428571,17.52,2652.89,79.14,52,16,33,5.6,,,,,,,,101,98.17,0.26,0.6331491712707182
16,2000,2,17,463.0,286,45452.71,120.38,0.613333333,17.52,2652.89,79.14,52,16,33,5.6,,,,,,,,101,98.17,0.26,0.6177105831533477
23,2000,2,17,54.0,24,5301.18,14.04,0.44,17.52,2652.89,79.14,52,16,33,5.6,,,,,,,,101,98.17,0.26,0.4444444444444444
24,2000,1,17,16906.0,24250,1659662.02,4395.56,1.437142857,17.52,2652.89,79.14,52,16,33,5.6,77.76,48.44,19.79,22.3892039102,65.0922494467,6.2451897224,84.766987663,101,98.17,0.26,1.4344019874600733
26,2000,1,17,4635.0,21358,455017.95,1205.1,4.606666667,17.52,2652.89,79.14,52,16,33,5.6,,,,,,,,101,98.17,0.25999999999999995,4.607982740021575
32,2000,2,17,2048.0,1610,201052.16,532.48,0.761428571,17.52,2652.89,79.14,52,16,33,5.6,,,,,,,,101,98.17,0.26,0.7861328125
40,2000,2,17,7126.0,4730,699559.42,1852.76,0.664285714,17.52,2652.89,79.14,52,16,33,5.6,,,,,,,,101,98.17,0.26,0.6637664889138366
41,2000,2,17,4003.0,13135,392974.51,1040.78,1.744285714,17.52,2652.89,79.14,52,16,33,5.6,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594,101,98.17,0.26,3.281289033225081
44,2000,1,17,1317.0,694,129289.89,342.42,0.614285714,17.52,2652.89,79.14,52,16,33,5.6,,,,,,,,101,98.17,0.26,0.5269552012148823
45,2000,1,17,2800.0,2266,274876.0,728.0,0.864285714,17.52,2652.89,79.14,52,16,33,5.6,,,,,,,,101,98.17,0.26,0.8092857142857143
46,2000,1,17,983.0,914,96501.11,255.58,0.91,17.52,2652.89,79.14,52,16,33,5.6,,,,,,,,101,98.17,0.26,0.9298067141403866
47,2000,4,17,86.0,237,8442.62,22.36,2.288,17.52,2652.89,79.14,52,16,33,5.6,,,,,,,,101,98.17000000000002,0.26,2.755813953488372
49,2000,4,17,5143.0,17363,504888.31,1337.18,3.431428571,17.52,2652.89,79.14,52,16,33,5.6,,,,,,,,101,98.17,0.26,3.3760451098580595
51,2000,4,17,700.0,470,68719.0,182.0,0.64,17.52,2652.89,79.14,52,16,33,5.6,,,,,,,,101,98.17,0.26,0.6714285714285714
54,2000,2,17,4215.0,6892,413786.55,1095.9,1.395,17.52,2652.89,79.14,52,16,33,5.6,,,,,,,,101,98.17,0.26,1.6351126927639383
0,2000,4,21,65.0,130,6381.05,16.9,2.0,27.95,962.02,74.78,88,55,40,7.0,,,,,,,,183,98.17,0.25999999999999995,2.0
2,2000,1,21,186.0,513,18259.62,48.36,2.76,27.95,962.02,74.78,88,55,40,7.0,,,,,,,,183,98.16999999999999,0.26,2.7580645161290325
5,2000,4,21,12.0,7,1178.04,3.12,0.58,27.95,962.02,74.78,88,55,40,7.0,,,,,,,,183,98.17,0.26,0.5833333333333334
7,2000,4,21,202.0,121,19830.34,52.52,0.603333333,27.95,962.02,74.78,88,55,40,7.0,,,,,,,,183,98.17,0.26,0.599009900990099
